date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-08-03,20:43:06.143500,20:43:13.610232,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:43:06.235200', '20:43:06.398077', '20:43:06.565503', '20:43:06.728547', '20:43:06.891515']"
2025-08-03,20:43:17.782896,20:43:19.320539,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:43:17.884628', '20:43:18.127492', '20:43:18.290245', '20:43:18.453231', '20:43:18.616635']"
2025-08-03,20:43:25.202924,20:43:27.072484,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:43:25.616834', '20:43:25.779858', '20:43:26.022847', '20:43:26.265998', '20:43:26.428989']"
2025-08-03,20:43:29.637612,20:43:37.800108,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:43:29.731546', '20:43:29.976989', '20:43:30.220141', '20:43:30.465517', '20:43:31.189764']"
2025-08-03,20:43:52.268597,20:43:55.855504,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:43:52.450852', '20:43:52.695403']"
2025-08-03,20:43:57.434373,20:44:04.913886,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:43:57.451595', '20:43:57.696719', '20:43:57.861003', '20:43:58.027398', '20:43:58.271217']"
2025-08-03,20:44:06.200712,20:44:14.598476,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:44:06.216921', '20:44:06.380157', '20:44:06.624378', '20:44:07.750662', '20:44:07.995342']"
2025-08-03,20:44:17.743653,20:44:25.229597,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:44:17.918241', '20:44:18.081378', '20:44:18.245974', '20:44:18.408916', '20:44:18.572285']"
2025-08-03,20:44:26.714430,20:44:34.733037,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:44:26.823185', '20:44:27.386527', '20:44:27.632239', '20:44:27.877051', '20:44:28.120192']"
2025-08-03,20:44:45.171182,20:44:48.756729,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:44:45.185671', '20:44:45.349200', '20:44:45.512374', '20:44:45.755638']"
2025-08-03,20:44:51.032388,20:44:53.468535,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:44:51.766529', '20:44:52.010866', '20:44:52.334100', '20:44:52.576892', '20:44:52.820595']"
2025-08-03,20:44:56.554821,20:45:04.790422,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:44:57.449400', '20:44:57.613762', '20:44:57.776575', '20:44:57.939429', '20:44:58.182538']"
2025-08-03,20:45:09.110162,20:45:18.171786,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:45:09.204905', '20:45:09.367709', '20:45:09.530439', '20:45:09.693524', '20:45:11.540452']"
2025-08-03,20:47:35.591465,20:47:43.079891,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:47:35.612834', '20:47:35.775974', '20:47:35.938839', '20:47:36.103081', '20:47:36.346072']"
2025-08-03,20:47:44.373075,20:47:51.888791,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:47:44.386526', '20:47:44.549405', '20:47:44.713739', '20:47:44.876489', '20:47:45.041788']"
2025-08-03,20:47:53.129955,20:48:00.657958,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:47:53.152728', '20:47:53.316210', '20:47:53.479338', '20:47:53.643902', '20:47:53.807019']"
2025-08-03,20:48:07.636109,20:48:15.158980,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:48:07.731851', '20:48:07.974981', '20:48:08.218271', '20:48:08.382234', '20:48:08.545021']"
2025-08-03,20:48:18.391572,20:48:21.975770,00082ECFD2,L1,go,2,7KHZ.npz,miss,"['20:48:18.728576', '20:48:19.132829', '20:48:20.820267']"
2025-08-03,20:48:23.552582,20:48:25.083554,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:48:23.574180', '20:48:23.737284', '20:48:23.900780', '20:48:24.144707', '20:48:24.387421']"
2025-08-03,20:48:26.861487,20:48:34.467497,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:48:26.877268', '20:48:27.040587', '20:48:27.285107', '20:48:27.608420', '20:48:27.853665']"
2025-08-03,20:48:37.239745,20:48:44.849722,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:48:37.333661', '20:48:37.576726', '20:48:37.739546', '20:48:37.984348', '20:48:38.227113']"
2025-08-03,20:49:12.896265,20:49:14.531692,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:49:12.909665', '20:49:13.152754', '20:49:13.315497', '20:49:13.558410', '20:49:13.882561']"
2025-08-03,20:49:21.035965,20:49:24.633540,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:49:21.144913', '20:49:21.387985', '20:49:21.631929', '20:49:21.875998']"
2025-08-03,20:49:29.143033,20:49:37.643250,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:49:29.171690', '20:49:29.336872', '20:49:29.579941', '20:49:29.823526', '20:49:31.028536']"
2025-08-03,20:49:47.699400,20:49:56.286490,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:49:47.730987', '20:49:47.976814', '20:49:48.220062', '20:49:48.383856', '20:49:49.668796']"
2025-08-03,20:49:57.485870,20:50:01.133546,00082ECFD2,L1,go,2,7KHZ.npz,miss,[]
2025-08-03,20:50:06.807584,20:50:08.391690,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:50:06.835469', '20:50:07.078889', '20:50:07.246342', '20:50:07.409316', '20:50:07.734557']"
2025-08-03,20:50:10.682032,20:50:12.240474,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:50:10.705555', '20:50:10.949364', '20:50:11.112141', '20:50:11.274915', '20:50:11.437642']"
2025-08-03,20:50:17.588905,20:50:21.177394,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:50:17.686770', '20:50:17.850659', '20:50:18.014216', '20:50:18.176983']"
2025-08-03,20:50:30.732391,20:50:34.312993,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:50:30.905850', '20:50:31.068876', '20:50:31.233273']"
2025-08-03,20:51:28.727054,20:51:32.311194,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:51:28.742956', '20:51:28.913762']"
2025-08-03,20:51:33.645284,20:51:37.298812,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,[]
2025-08-03,20:52:18.205318,20:52:25.725532,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:52:18.298843', '20:52:18.545051', '20:52:18.788243', '20:52:18.951515', '20:52:19.114272']"
2025-08-03,20:52:27.051629,20:52:34.538041,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:52:27.063692', '20:52:27.226771', '20:52:27.470148', '20:52:27.633063', '20:52:27.876052']"
2025-08-03,20:52:36.540598,20:52:40.126802,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:52:36.960731', '20:52:37.123574', '20:52:37.287146']"
2025-08-03,20:52:44.189755,20:52:47.775370,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:52:44.206051', '20:52:44.369844', '20:52:44.612402']"
2025-08-03,20:52:52.124051,20:52:53.653242,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:52:52.140649', '20:52:52.305107', '20:52:52.550360', '20:52:52.714248', '20:52:52.959681']"
2025-08-03,20:52:56.088436,20:52:57.730037,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:52:56.111952', '20:52:56.435932', '20:52:56.598935', '20:52:56.764044', '20:52:57.088849']"
2025-08-03,20:53:04.202385,20:53:11.965078,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:53:04.234558', '20:53:04.477738', '20:53:04.962049', '20:53:05.127564', '20:53:05.373932']"
